uid,gics_sector,country,type_of_target,year,scope1_tonnes,scope2_tonnes,targeted_emissions,scenario,growth_rate,interpolation_method
C037,Energy,USA,Scope 1,2046,778715,16780000,778715,low,0.0,linear
C037,Energy,USA,Scope 1,2047,748654,16780000,748654,low,0.0,linear
C037,Energy,USA,Scope 1,2048,718592,16780000,718592,low,0.0,linear
C037,Energy,USA,Scope 1,2049,688531,16780000,688531,low,0.0,linear
C037,Energy,USA,Scope 1,2050,658470,16780000,658470,low,0.0,linear
C037,Energy,USA,Scope 1,2025,1410000,16780000,1410000,med,0.01,linear
C037,Energy,USA,Scope 1,2026,1379939,16780000,1379939,med,0.01,linear
C037,Energy,USA,Scope 1,2027,1349878,16780000,1349878,med,0.01,linear
C037,Energy,USA,Scope 1,2028,1319816,16780000,1319816,med,0.01,linear
C037,Energy,USA,Scope 1,2029,1289755,16780000,1289755,med,0.01,linear
C037,Energy,USA,Scope 1,2030,1259694,16780000,1259694,med,0.01,linear
C037,Energy,USA,Scope 1,2031,1229633,16780000,1229633,med,0.01,linear
C037,Energy,USA,Scope 1,2032,1199572,16780000,1199572,med,0.01,linear
C037,Energy,USA,Scope 1,2033,1169510,16780000,1169510,med,0.01,linear
C037,Energy,USA,Scope 1,2034,1139449,16780000,1139449,med,0.01,linear
C037,Energy,USA,Scope 1,2035,1109388,16780000,1109388,med,0.01,linear
C037,Energy,USA,Scope 1,2036,1079327,16780000,1079327,med,0.01,linear
C037,Energy,USA,Scope 1,2037,1049266,16780000,1049266,med,0.01,linear
C037,Energy,USA,Scope 1,2038,1019204,16780000,1019204,med,0.01,linear
C037,Energy,USA,Scope 1,2039,989143,16780000,989143,med,0.01,linear
C037,Energy,USA,Scope 1,2040,959082,16780000,959082,med,0.01,linear
C037,Energy,USA,Scope 1,2041,929021,16780000,929021,med,0.01,linear
C037,Energy,USA,Scope 1,2042,898960,16780000,898960,med,0.01,linear
C037,Energy,USA,Scope 1,2043,868898,16780000,868898,med,0.01,linear
C037,Energy,USA,Scope 1,2044,838837,16780000,838837,med,0.01,linear
C037,Energy,USA,Scope 1,2045,808776,16780000,808776,med,0.01,linear
C037,Energy,USA,Scope 1,2046,778715,16780000,778715,med,0.01,linear
C037,Energy,USA,Scope 1,2047,748654,16780000,748654,med,0.01,linear
C037,Energy,USA,Scope 1,2048,718592,16780000,718592,med,0.01,linear
C037,Energy,USA,Scope 1,2049,688531,16780000,688531,med,0.01,linear
C037,Energy,USA,Scope 1,2050,658470,16780000,658470,med,0.01,linear
C037,Energy,USA,Scope 1,2025,1410000,16780000,1410000,high,0.02,linear
C037,Energy,USA,Scope 1,2026,1379939,16780000,1379939,high,0.02,linear
C037,Energy,USA,Scope 1,2027,1349878,16780000,1349878,high,0.02,linear
C037,Energy,USA,Scope 1,2028,1319816,16780000,1319816,high,0.02,linear
C037,Energy,USA,Scope 1,2029,1289755,16780000,1289755,high,0.02,linear
C037,Energy,USA,Scope 1,2030,1259694,16780000,1259694,high,0.02,linear
C037,Energy,USA,Scope 1,2031,1229633,16780000,1229633,high,0.02,linear
C037,Energy,USA,Scope 1,2032,1199572,16780000,1199572,high,0.02,linear
C037,Energy,USA,Scope 1,2033,1169510,16780000,1169510,high,0.02,linear
C037,Energy,USA,Scope 1,2034,1139449,16780000,1139449,high,0.02,linear
C037,Energy,USA,Scope 1,2035,1109388,16780000,1109388,high,0.02,linear
C037,Energy,USA,Scope 1,2036,1079327,16780000,1079327,high,0.02,linear
C037,Energy,USA,Scope 1,2037,1049266,16780000,1049266,high,0.02,linear
C037,Energy,USA,Scope 1,2038,1019204,16780000,1019204,high,0.02,linear
C037,Energy,USA,Scope 1,2039,989143,16780000,989143,high,0.02,linear
C037,Energy,USA,Scope 1,2040,959082,16780000,959082,high,0.02,linear
C037,Energy,USA,Scope 1,2041,929021,16780000,929021,high,0.02,linear
C037,Energy,USA,Scope 1,2042,898960,16780000,898960,high,0.02,linear
C037,Energy,USA,Scope 1,2043,868898,16780000,868898,high,0.02,linear
C037,Energy,USA,Scope 1,2044,838837,16780000,838837,high,0.02,linear
C037,Energy,USA,Scope 1,2045,808776,16780000,808776,high,0.02,linear
C037,Energy,USA,Scope 1,2046,778715,16780000,778715,high,0.02,linear
C037,Energy,USA,Scope 1,2047,748654,16780000,748654,high,0.02,linear
C037,Energy,USA,Scope 1,2048,718592,16780000,718592,high,0.02,linear
C037,Energy,USA,Scope 1,2049,688531,16780000,688531,high,0.02,linear
C037,Energy,USA,Scope 1,2050,658470,16780000,658470,high,0.02,linear
C038,Financials,USA,Scope 2,2025,27110000,8440000,8440000,low,0.0,linear
C038,Financials,USA,Scope 2,2026,27110000,7732728,7732728,low,0.0,linear
C038,Financials,USA,Scope 2,2027,27110000,7025456,7025456,low,0.0,linear
C038,Financials,USA,Scope 2,2028,27110000,6318184,6318184,low,0.0,linear
C038,Financials,USA,Scope 2,2029,27110000,5610912,5610912,low,0.0,linear
C038,Financials,USA,Scope 2,2030,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2031,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2032,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2033,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2034,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2035,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2036,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2037,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2038,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2039,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2040,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2041,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2042,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2043,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2044,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2045,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2046,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2047,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2048,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2049,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2050,27110000,4903640,4903640,low,0.0,linear
C038,Financials,USA,Scope 2,2025,27110000,8440000,8440000,med,0.01,linear
C038,Financials,USA,Scope 2,2026,27110000,7732728,7732728,med,0.01,linear
C038,Financials,USA,Scope 2,2027,27110000,7025456,7025456,med,0.01,linear
C038,Financials,USA,Scope 2,2028,27110000,6318184,6318184,med,0.01,linear
C038,Financials,USA,Scope 2,2029,27110000,5610912,5610912,med,0.01,linear
C038,Financials,USA,Scope 2,2030,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2031,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2032,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2033,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2034,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2035,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2036,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2037,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2038,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2039,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2040,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2041,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2042,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2043,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2044,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2045,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2046,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2047,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2048,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2049,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2050,27110000,4903640,4903640,med,0.01,linear
C038,Financials,USA,Scope 2,2025,27110000,8440000,8440000,high,0.02,linear
C038,Financials,USA,Scope 2,2026,27110000,7732728,7732728,high,0.02,linear
C038,Financials,USA,Scope 2,2027,27110000,7025456,7025456,high,0.02,linear
C038,Financials,USA,Scope 2,2028,27110000,6318184,6318184,high,0.02,linear
C038,Financials,USA,Scope 2,2029,27110000,5610912,5610912,high,0.02,linear
C038,Financials,USA,Scope 2,2030,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2031,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2032,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2033,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2034,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2035,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2036,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2037,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2038,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2039,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2040,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2041,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2042,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2043,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2044,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2045,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2046,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2047,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2048,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2049,27110000,4903640,4903640,high,0.02,linear
C038,Financials,USA,Scope 2,2050,27110000,4903640,4903640,high,0.02,linear
C040,Financials,UK,Scope 1,2025,17510000,3590000,17510000,low,0.0,linear
C040,Financials,UK,Scope 1,2026,17099566,3590000,17099566,low,0.0,linear
C040,Financials,UK,Scope 1,2027,16689131,3590000,16689131,low,0.0,linear
C040,Financials,UK,Scope 1,2028,16278697,3590000,16278697,low,0.0,linear
C040,Financials,UK,Scope 1,2029,15868262,3590000,15868262,low,0.0,linear
C040,Financials,UK,Scope 1,2030,15457828,3590000,15457828,low,0.0,linear
C040,Financials,UK,Scope 1,2031,15047394,3590000,15047394,low,0.0,linear
C040,Financials,UK,Scope 1,2032,14636959,3590000,14636959,low,0.0,linear
C040,Financials,UK,Scope 1,2033,14226525,3590000,14226525,low,0.0,linear
C040,Financials,UK,Scope 1,2034,13816090,3590000,13816090,low,0.0,linear
C040,Financials,UK,Scope 1,2035,13405656,3590000,13405656,low,0.0,linear
C040,Financials,UK,Scope 1,2036,12995222,3590000,12995222,low,0.0,linear
C040,Financials,UK,Scope 1,2037,12584787,3590000,12584787,low,0.0,linear
C040,Financials,UK,Scope 1,2038,12174353,3590000,12174353,low,0.0,linear
C040,Financials,UK,Scope 1,2039,11763918,3590000,11763918,low,0.0,linear
C040,Financials,UK,Scope 1,2040,11353484,3590000,11353484,low,0.0,linear
C040,Financials,UK,Scope 1,2041,10943050,3590000,10943050,low,0.0,linear
C040,Financials,UK,Scope 1,2042,10532615,3590000,10532615,low,0.0,linear
C040,Financials,UK,Scope 1,2043,10122181,3590000,10122181,low,0.0,linear
C040,Financials,UK,Scope 1,2044,9711746,3590000,9711746,low,0.0,linear
C040,Financials,UK,Scope 1,2045,9301312,3590000,9301312,low,0.0,linear
C040,Financials,UK,Scope 1,2046,8890878,3590000,8890878,low,0.0,linear
C040,Financials,UK,Scope 1,2047,8480443,3590000,8480443,low,0.0,linear
C040,Financials,UK,Scope 1,2048,8070009,3590000,8070009,low,0.0,linear
C040,Financials,UK,Scope 1,2049,7659574,3590000,7659574,low,0.0,linear
C040,Financials,UK,Scope 1,2050,7249140,3590000,7249140,low,0.0,linear
C040,Financials,UK,Scope 1,2025,17510000,3590000,17510000,med,0.01,linear
C040,Financials,UK,Scope 1,2026,17099566,3590000,17099566,med,0.01,linear
C040,Financials,UK,Scope 1,2027,16689131,3590000,16689131,med,0.01,linear
C040,Financials,UK,Scope 1,2028,16278697,3590000,16278697,med,0.01,linear
C040,Financials,UK,Scope 1,2029,15868262,3590000,15868262,med,0.01,linear
C040,Financials,UK,Scope 1,2030,15457828,3590000,15457828,med,0.01,linear
C040,Financials,UK,Scope 1,2031,15047394,3590000,15047394,med,0.01,linear
C040,Financials,UK,Scope 1,2032,14636959,3590000,14636959,med,0.01,linear
C040,Financials,UK,Scope 1,2033,14226525,3590000,14226525,med,0.01,linear
C040,Financials,UK,Scope 1,2034,13816090,3590000,13816090,med,0.01,linear
C040,Financials,UK,Scope 1,2035,13405656,3590000,13405656,med,0.01,linear
C040,Financials,UK,Scope 1,2036,12995222,3590000,12995222,med,0.01,linear
C040,Financials,UK,Scope 1,2037,12584787,3590000,12584787,med,0.01,linear
C040,Financials,UK,Scope 1,2038,12174353,3590000,12174353,med,0.01,linear
C040,Financials,UK,Scope 1,2039,11763918,3590000,11763918,med,0.01,linear
C040,Financials,UK,Scope 1,2040,11353484,3590000,11353484,med,0.01,linear
C040,Financials,UK,Scope 1,2041,10943050,3590000,10943050,med,0.01,linear
C040,Financials,UK,Scope 1,2042,10532615,3590000,10532615,med,0.01,linear
C040,Financials,UK,Scope 1,2043,10122181,3590000,10122181,med,0.01,linear
C040,Financials,UK,Scope 1,2044,9711746,3590000,9711746,med,0.01,linear
C040,Financials,UK,Scope 1,2045,9301312,3590000,9301312,med,0.01,linear
C040,Financials,UK,Scope 1,2046,8890878,3590000,8890878,med,0.01,linear
C040,Financials,UK,Scope 1,2047,8480443,3590000,8480443,med,0.01,linear
C040,Financials,UK,Scope 1,2048,8070009,3590000,8070009,med,0.01,linear
C040,Financials,UK,Scope 1,2049,7659574,3590000,7659574,med,0.01,linear
C040,Financials,UK,Scope 1,2050,7249140,3590000,7249140,med,0.01,linear
C040,Financials,UK,Scope 1,2025,17510000,3590000,17510000,high,0.02,linear
C040,Financials,UK,Scope 1,2026,17099566,3590000,17099566,high,0.02,linear
C040,Financials,UK,Scope 1,2027,16689131,3590000,16689131,high,0.02,linear
C040,Financials,UK,Scope 1,2028,16278697,3590000,16278697,high,0.02,linear
C040,Financials,UK,Scope 1,2029,15868262,3590000,15868262,high,0.02,linear
C040,Financials,UK,Scope 1,2030,15457828,3590000,15457828,high,0.02,linear
C040,Financials,UK,Scope 1,2031,15047394,3590000,15047394,high,0.02,linear
C040,Financials,UK,Scope 1,2032,14636959,3590000,14636959,high,0.02,linear
C040,Financials,UK,Scope 1,2033,14226525,3590000,14226525,high,0.02,linear
C040,Financials,UK,Scope 1,2034,13816090,3590000,13816090,high,0.02,linear
C040,Financials,UK,Scope 1,2035,13405656,3590000,13405656,high,0.02,linear
C040,Financials,UK,Scope 1,2036,12995222,3590000,12995222,high,0.02,linear
C040,Financials,UK,Scope 1,2037,12584787,3590000,12584787,high,0.02,linear
C040,Financials,UK,Scope 1,2038,12174353,3590000,12174353,high,0.02,linear
C040,Financials,UK,Scope 1,2039,11763918,3590000,11763918,high,0.02,linear
C040,Financials,UK,Scope 1,2040,11353484,3590000,11353484,high,0.02,linear
C040,Financials,UK,Scope 1,2041,10943050,3590000,10943050,high,0.02,linear
C040,Financials,UK,Scope 1,2042,10532615,3590000,10532615,high,0.02,linear
C040,Financials,UK,Scope 1,2043,10122181,3590000,10122181,high,0.02,linear
C040,Financials,UK,Scope 1,2044,9711746,3590000,9711746,high,0.02,linear
C040,Financials,UK,Scope 1,2045,9301312,3590000,9301312,high,0.02,linear
C040,Financials,UK,Scope 1,2046,8890878,3590000,8890878,high,0.02,linear
C040,Financials,UK,Scope 1,2047,8480443,3590000,8480443,high,0.02,linear
C040,Financials,UK,Scope 1,2048,8070009,3590000,8070009,high,0.02,linear
C040,Financials,UK,Scope 1,2049,7659574,3590000,7659574,high,0.02,linear
C040,Financials,UK,Scope 1,2050,7249140,3590000,7249140,high,0.02,linear
C041,IT,India,Direct,2025,4380000,12140000,16520000,low,0.0,linear
C041,IT,India,Direct,2026,4322534,11980723,16303258,low,0.0,linear
C041,IT,India,Direct,2027,4265069,11821446,16086515,low,0.0,linear
C041,IT,India,Direct,2028,4207603,11662170,15869773,low,0.0,linear
C041,IT,India,Direct,2029,4150138,11502893,15653030,low,0.0,linear
C041,IT,India,Direct,2030,4092672,11343616,15436288,low,0.0,linear
C041,IT,India,Direct,2031,4035206,11184339,15219546,low,0.0,linear
C041,IT,India,Direct,2032,3977741,11025062,15002803,low,0.0,linear
C041,IT,India,Direct,2033,3920275,10865786,14786061,low,0.0,linear
C041,IT,India,Direct,2034,3862810,10706509,14569318,low,0.0,linear
C041,IT,India,Direct,2035,3805344,10547232,14352576,low,0.0,linear
C041,IT,India,Direct,2036,3747878,10387955,14135834,low,0.0,linear
C041,IT,India,Direct,2037,3690413,10228678,13919091,low,0.0,linear
C041,IT,India,Direct,2038,3632947,10069402,13702349,low,0.0,linear
C041,IT,India,Direct,2039,3575482,9910125,13485606,low,0.0,linear
C041,IT,India,Direct,2040,3518016,9750848,13268864,low,0.0,linear
C041,IT,India,Direct,2041,3460550,9591571,13052122,low,0.0,linear
C041,IT,India,Direct,2042,3403085,9432294,12835379,low,0.0,linear
C041,IT,India,Direct,2043,3345619,9273018,12618637,low,0.0,linear
C041,IT,India,Direct,2044,3288154,9113741,12401894,low,0.0,linear
C041,IT,India,Direct,2045,3230688,8954464,12185152,low,0.0,linear
C041,IT,India,Direct,2046,3173222,8795187,11968410,low,0.0,linear
C041,IT,India,Direct,2047,3115757,8635910,11751667,low,0.0,linear
C041,IT,India,Direct,2048,3058291,8476634,11534925,low,0.0,linear
C041,IT,India,Direct,2049,3000826,8317357,11318182,low,0.0,linear
C041,IT,India,Direct,2050,2943360,8158080,11101440,low,0.0,linear
C041,IT,India,Direct,2025,4380000,12140000,16520000,med,0.01,linear
C041,IT,India,Direct,2026,4322534,11980723,16303258,med,0.01,linear
C041,IT,India,Direct,2027,4265069,11821446,16086515,med,0.01,linear
C041,IT,India,Direct,2028,4207603,11662170,15869773,med,0.01,linear
C041,IT,India,Direct,2029,4150138,11502893,15653030,med,0.01,linear
C041,IT,India,Direct,2030,4092672,11343616,15436288,med,0.01,linear
C041,IT,India,Direct,2031,4035206,11184339,15219546,med,0.01,linear
C041,IT,India,Direct,2032,3977741,11025062,15002803,med,0.01,linear
C041,IT,India,Direct,2033,3920275,10865786,14786061,med,0.01,linear
C041,IT,India,Direct,2034,3862810,10706509,14569318,med,0.01,linear
C041,IT,India,Direct,2035,3805344,10547232,14352576,med,0.01,linear
C041,IT,India,Direct,2036,3747878,10387955,14135834,med,0.01,linear
C041,IT,India,Direct,2037,3690413,10228678,13919091,med,0.01,linear
C041,IT,India,Direct,2038,3632947,10069402,13702349,med,0.01,linear
C041,IT,India,Direct,2039,3575482,9910125,13485606,med,0.01,linear
C041,IT,India,Direct,2040,3518016,9750848,13268864,med,0.01,linear
C041,IT,India,Direct,2041,3460550,9591571,13052122,med,0.01,linear
C041,IT,India,Direct,2042,3403085,9432294,12835379,med,0.01,linear
C041,IT,India,Direct,2043,3345619,9273018,12618637,med,0.01,linear
C041,IT,India,Direct,2044,3288154,9113741,12401894,med,0.01,linear
C041,IT,India,Direct,2045,3230688,8954464,12185152,med,0.01,linear
C041,IT,India,Direct,2046,3173222,8795187,11968410,med,0.01,linear
C041,IT,India,Direct,2047,3115757,8635910,11751667,med,0.01,linear
C041,IT,India,Direct,2048,3058291,8476634,11534925,med,0.01,linear
C041,IT,India,Direct,2049,3000826,8317357,11318182,med,0.01,linear
C041,IT,India,Direct,2050,2943360,8158080,11101440,med,0.01,linear
C041,IT,India,Direct,2025,4380000,12140000,16520000,high,0.02,linear
C041,IT,India,Direct,2026,4322534,11980723,16303258,high,0.02,linear
C041,IT,India,Direct,2027,4265069,11821446,16086515,high,0.02,linear
C041,IT,India,Direct,2028,4207603,11662170,15869773,high,0.02,linear
C041,IT,India,Direct,2029,4150138,11502893,15653030,high,0.02,linear
C041,IT,India,Direct,2030,4092672,11343616,15436288,high,0.02,linear
C041,IT,India,Direct,2031,4035206,11184339,15219546,high,0.02,linear
C041,IT,India,Direct,2032,3977741,11025062,15002803,high,0.02,linear
C041,IT,India,Direct,2033,3920275,10865786,14786061,high,0.02,linear
C041,IT,India,Direct,2034,3862810,10706509,14569318,high,0.02,linear
C041,IT,India,Direct,2035,3805344,10547232,14352576,high,0.02,linear
C041,IT,India,Direct,2036,3747878,10387955,14135834,high,0.02,linear
C041,IT,India,Direct,2037,3690413,10228678,13919091,high,0.02,linear
C041,IT,India,Direct,2038,3632947,10069402,13702349,high,0.02,linear
C041,IT,India,Direct,2039,3575482,9910125,13485606,high,0.02,linear
C041,IT,India,Direct,2040,3518016,9750848,13268864,high,0.02,linear
C041,IT,India,Direct,2041,3460550,9591571,13052122,high,0.02,linear
C041,IT,India,Direct,2042,3403085,9432294,12835379,high,0.02,linear
C041,IT,India,Direct,2043,3345619,9273018,12618637,high,0.02,linear
C041,IT,India,Direct,2044,3288154,9113741,12401894,high,0.02,linear
C041,IT,India,Direct,2045,3230688,8954464,12185152,high,0.02,linear
C041,IT,India,Direct,2046,3173222,8795187,11968410,high,0.02,linear
C041,IT,India,Direct,2047,3115757,8635910,11751667,high,0.02,linear
C041,IT,India,Direct,2048,3058291,8476634,11534925,high,0.02,linear
C041,IT,India,Direct,2049,3000826,8317357,11318182,high,0.02,linear
C041,IT,India,Direct,2050,2943360,8158080,11101440,high,0.02,linear
C042,IT,Brazil,Scope 2,2025,16240000,10320000,10320000,low,0.0,linear
C042,IT,Brazil,Scope 2,2026,16240000,10216800,10216800,low,0.0,linear
C042,IT,Brazil,Scope 2,2027,16240000,10113600,10113600,low,0.0,linear
C042,IT,Brazil,Scope 2,2028,16240000,10010400,10010400,low,0.0,linear
C042,IT,Brazil,Scope 2,2029,16240000,9907200,9907200,low,0.0,linear
C042,IT,Brazil,Scope 2,2030,16240000,9804000,9804000,low,0.0,linear
C042,IT,Brazil,Scope 2,2031,16240000,9700800,9700800,low,0.0,linear
C042,IT,Brazil,Scope 2,2032,16240000,9597600,9597600,low,0.0,linear
C042,IT,Brazil,Scope 2,2033,16240000,9494400,9494400,low,0.0,linear
C042,IT,Brazil,Scope 2,2034,16240000,9391200,9391200,low,0.0,linear
C042,IT,Brazil,Scope 2,2035,16240000,9288000,9288000,low,0.0,linear
C042,IT,Brazil,Scope 2,2036,16240000,9184800,9184800,low,0.0,linear
C042,IT,Brazil,Scope 2,2037,16240000,9081600,9081600,low,0.0,linear
C042,IT,Brazil,Scope 2,2038,16240000,8978400,8978400,low,0.0,linear
C042,IT,Brazil,Scope 2,2039,16240000,8875200,8875200,low,0.0,linear
C042,IT,Brazil,Scope 2,2040,16240000,8772000,8772000,low,0.0,linear
C042,IT,Brazil,Scope 2,2041,16240000,8668800,8668800,low,0.0,linear
C042,IT,Brazil,Scope 2,2042,16240000,8565600,8565600,low,0.0,linear
C042,IT,Brazil,Scope 2,2043,16240000,8462400,8462400,low,0.0,linear
C042,IT,Brazil,Scope 2,2044,16240000,8359200,8359200,low,0.0,linear
C042,IT,Brazil,Scope 2,2045,16240000,8256000,8256000,low,0.0,linear
C042,IT,Brazil,Scope 2,2046,16240000,8152800,8152800,low,0.0,linear
C042,IT,Brazil,Scope 2,2047,16240000,8049600,8049600,low,0.0,linear
C042,IT,Brazil,Scope 2,2048,16240000,7946400,7946400,low,0.0,linear
C042,IT,Brazil,Scope 2,2049,16240000,7843200,7843200,low,0.0,linear
C042,IT,Brazil,Scope 2,2050,16240000,7740000,7740000,low,0.0,linear
C042,IT,Brazil,Scope 2,2025,16240000,10320000,10320000,med,0.01,linear
C042,IT,Brazil,Scope 2,2026,16240000,10216800,10216800,med,0.01,linear
C042,IT,Brazil,Scope 2,2027,16240000,10113600,10113600,med,0.01,linear
C042,IT,Brazil,Scope 2,2028,16240000,10010400,10010400,med,0.01,linear
C042,IT,Brazil,Scope 2,2029,16240000,9907200,9907200,med,0.01,linear
C042,IT,Brazil,Scope 2,2030,16240000,9804000,9804000,med,0.01,linear
C042,IT,Brazil,Scope 2,2031,16240000,9700800,9700800,med,0.01,linear
C042,IT,Brazil,Scope 2,2032,16240000,9597600,9597600,med,0.01,linear
C042,IT,Brazil,Scope 2,2033,16240000,9494400,9494400,med,0.01,linear
C042,IT,Brazil,Scope 2,2034,16240000,9391200,9391200,med,0.01,linear
C042,IT,Brazil,Scope 2,2035,16240000,9288000,9288000,med,0.01,linear
C042,IT,Brazil,Scope 2,2036,16240000,9184800,9184800,med,0.01,linear
C042,IT,Brazil,Scope 2,2037,16240000,9081600,9081600,med,0.01,linear
C042,IT,Brazil,Scope 2,2038,16240000,8978400,8978400,med,0.01,linear
C042,IT,Brazil,Scope 2,2039,16240000,8875200,8875200,med,0.01,linear
C042,IT,Brazil,Scope 2,2040,16240000,8772000,8772000,med,0.01,linear
C042,IT,Brazil,Scope 2,2041,16240000,8668800,8668800,med,0.01,linear
C042,IT,Brazil,Scope 2,2042,16240000,8565600,8565600,med,0.01,linear
C042,IT,Brazil,Scope 2,2043,16240000,8462400,8462400,med,0.01,linear
C042,IT,Brazil,Scope 2,2044,16240000,8359200,8359200,med,0.01,linear
C042,IT,Brazil,Scope 2,2045,16240000,8256000,8256000,med,0.01,linear
C042,IT,Brazil,Scope 2,2046,16240000,8152800,8152800,med,0.01,linear
C042,IT,Brazil,Scope 2,2047,16240000,8049600,8049600,med,0.01,linear
C042,IT,Brazil,Scope 2,2048,16240000,7946400,7946400,med,0.01,linear
C042,IT,Brazil,Scope 2,2049,16240000,7843200,7843200,med,0.01,linear
C042,IT,Brazil,Scope 2,2050,16240000,7740000,7740000,med,0.01,linear
C042,IT,Brazil,Scope 2,2025,16240000,10320000,10320000,high,0.02,linear
C042,IT,Brazil,Scope 2,2026,16240000,10216800,10216800,high,0.02,linear
C042,IT,Brazil,Scope 2,2027,16240000,10113600,10113600,high,0.02,linear
C042,IT,Brazil,Scope 2,2028,16240000,10010400,10010400,high,0.02,linear
C042,IT,Brazil,Scope 2,2029,16240000,9907200,9907200,high,0.02,linear
C042,IT,Brazil,Scope 2,2030,16240000,9804000,9804000,high,0.02,linear
C042,IT,Brazil,Scope 2,2031,16240000,9700800,9700800,high,0.02,linear
C042,IT,Brazil,Scope 2,2032,16240000,9597600,9597600,high,0.02,linear
C042,IT,Brazil,Scope 2,2033,16240000,9494400,9494400,high,0.02,linear
C042,IT,Brazil,Scope 2,2034,16240000,9391200,9391200,high,0.02,linear
C042,IT,Brazil,Scope 2,2035,16240000,9288000,9288000,high,0.02,linear
C042,IT,Brazil,Scope 2,2036,16240000,9184800,9184800,high,0.02,linear
C042,IT,Brazil,Scope 2,2037,16240000,9081600,9081600,high,0.02,linear
