uid,year,technology,new_build,tonnes,plant_capacity,capex_usd,opex_usd_year,leftover_abatement,cost_per_tonne_abated,abatement_tech_sector,region,gics_sector
C042,2044,Energy Efficiency Upgrades,True,16690,39466,77400000.0,784930.7000000001,22776,2008.2117767192012,Industrials,Brazil,IT
C042,2045,Energy Efficiency Upgrades,False,22776,39466,0.0,1071155.28,0,47.03,Industrials,Brazil,IT
C042,2045,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,IT
C042,2045,Carbon Capture and Storage,True,40958,215712,453420000.0,3533037.08,174754,2188.2292923898535,Energy,Brazil,IT
C042,2046,Carbon Capture and Storage,False,103200,215712,0.0,8902032.0,71554,86.26,Energy,Brazil,IT
C042,2047,Carbon Capture and Storage,False,71554,215712,0.0,6172248.04,0,86.26,Energy,Brazil,IT
C042,2047,Energy Efficiency Upgrades,True,31646,39466,77400000.0,1488311.3800000001,7820,2008.2117767192012,Industrials,Brazil,IT
C042,2048,Energy Efficiency Upgrades,False,7820,39466,0.0,367774.60000000003,0,47.03,Industrials,Brazil,IT
C042,2048,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,IT
C042,2048,Carbon Capture and Storage,True,55914,215712,453420000.0,4823141.640000001,159798,2188.2292923898535,Energy,Brazil,IT
C042,2049,Carbon Capture and Storage,False,103200,215712,0.0,8902032.0,56598,86.26,Energy,Brazil,IT
C042,2050,Carbon Capture and Storage,False,56598,215712,0.0,4882143.48,0,86.26,Energy,Brazil,IT
C042,2050,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,IT
C042,2050,Carbon Capture and Storage,True,7136,215712,453420000.0,615551.36,208576,2188.2292923898535,Energy,Brazil,IT
C044,2025,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Unknown,IT
C044,2025,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Unknown,IT
C044,2025,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Unknown,IT
C044,2025,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Unknown,IT
C044,2025,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Unknown,IT
C044,2025,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Unknown,IT
C044,2025,Wind Power,True,90187,90187,631170000.0,3027577.59,0,7032.028757914111,Energy,Unknown,IT
C044,2025,Process Electrification,True,39737,39737,325880000.0,3112201.84,0,8279.241055942824,Materials,Unknown,IT
C044,2025,EV Fleet Transition,True,11220,11220,130039999.99999999,1307915.4,0,11706.58782531194,Consumer Discretionary,Unknown,IT
C044,2025,Smart Grid Tech,True,10889,10889,146120000.0,669237.9400000001,0,13480.506744420974,Utilities,Unknown,IT
C044,2026,Energy Efficiency Upgrades,True,24508,39466,77400000.0,1152611.24,14958,2008.2117767192012,Industrials,Unknown,IT
C044,2027,Energy Efficiency Upgrades,False,14958,39466,0.0,703474.74,0,47.03,Industrials,Unknown,IT
C044,2027,Energy Efficiency Upgrades,True,9550,39466,77400000.0,449136.5,29916,2008.2117767192012,Industrials,Unknown,IT
C044,2028,Energy Efficiency Upgrades,False,24508,39466,0.0,1152611.24,5408,47.03,Industrials,Unknown,IT
C044,2029,Energy Efficiency Upgrades,False,5408,39466,0.0,254338.24000000002,0,47.03,Industrials,Unknown,IT
C044,2029,Energy Efficiency Upgrades,True,19100,39466,77400000.0,898273.0,20366,2008.2117767192012,Industrials,Unknown,IT
C044,2030,Energy Efficiency Upgrades,False,20366,39466,0.0,957812.98,0,47.03,Industrials,Unknown,IT
C044,2030,Energy Efficiency Upgrades,True,4142,39466,77400000.0,194798.26,35324,2008.2117767192012,Industrials,Unknown,IT
C044,2031,Energy Efficiency Upgrades,False,24508,39466,0.0,1152611.24,10816,47.03,Industrials,Unknown,IT
C044,2032,Energy Efficiency Upgrades,False,10816,39466,0.0,508676.48000000004,0,47.03,Industrials,Unknown,IT
C044,2032,Energy Efficiency Upgrades,True,13692,39466,77400000.0,643934.76,25774,2008.2117767192012,Industrials,Unknown,IT
C044,2033,Energy Efficiency Upgrades,False,24508,39466,0.0,1152611.24,1266,47.03,Industrials,Unknown,IT
C044,2034,Energy Efficiency Upgrades,False,1266,39466,0.0,59539.98,0,47.03,Industrials,Unknown,IT
C044,2034,Energy Efficiency Upgrades,True,23242,39466,77400000.0,1093071.26,16224,2008.2117767192012,Industrials,Unknown,IT
C044,2035,Energy Efficiency Upgrades,False,16224,39466,0.0,763014.72,0,47.03,Industrials,Unknown,IT
C044,2035,Energy Efficiency Upgrades,True,8284,39466,77400000.0,389596.52,31182,2008.2117767192012,Industrials,Unknown,IT
C044,2036,Energy Efficiency Upgrades,False,24508,39466,0.0,1152611.24,6674,47.03,Industrials,Unknown,IT
C044,2037,Energy Efficiency Upgrades,False,6674,39466,0.0,313878.22000000003,0,47.03,Industrials,Unknown,IT
C044,2037,Energy Efficiency Upgrades,True,17834,39466,77400000.0,838733.02,21632,2008.2117767192012,Industrials,Unknown,IT
C044,2038,Energy Efficiency Upgrades,False,21632,39466,0.0,1017352.9600000001,0,47.03,Industrials,Unknown,IT
C044,2038,Energy Efficiency Upgrades,True,2876,39466,77400000.0,135258.28,36590,2008.2117767192012,Industrials,Unknown,IT
C044,2039,Energy Efficiency Upgrades,False,24508,39466,0.0,1152611.24,12082,47.03,Industrials,Unknown,IT
C044,2040,Energy Efficiency Upgrades,False,12082,39466,0.0,568216.46,0,47.029999999999994,Industrials,Unknown,IT
C044,2040,Energy Efficiency Upgrades,True,12426,39466,77400000.0,584394.78,27040,2008.2117767192012,Industrials,Unknown,IT
C044,2041,Energy Efficiency Upgrades,False,24508,39466,0.0,1152611.24,2532,47.03,Industrials,Unknown,IT
C044,2042,Energy Efficiency Upgrades,False,2532,39466,0.0,119079.96,0,47.03,Industrials,Unknown,IT
C044,2042,Energy Efficiency Upgrades,True,21976,39466,77400000.0,1033531.28,17490,2008.2117767192012,Industrials,Unknown,IT
C044,2043,Energy Efficiency Upgrades,False,17490,39466,0.0,822554.7000000001,0,47.03,Industrials,Unknown,IT
C044,2043,Energy Efficiency Upgrades,True,7018,39466,77400000.0,330056.54,32448,2008.2117767192012,Industrials,Unknown,IT
C044,2044,Energy Efficiency Upgrades,False,24508,39466,0.0,1152611.24,7940,47.03,Industrials,Unknown,IT
C044,2045,Energy Efficiency Upgrades,False,7940,39466,0.0,373418.2,0,47.03,Industrials,Unknown,IT
C044,2045,Energy Efficiency Upgrades,True,16568,39466,77400000.0,779193.04,22898,2008.2117767192012,Industrials,Unknown,IT
C044,2046,Energy Efficiency Upgrades,False,22898,39466,0.0,1076892.94,0,47.029999999999994,Industrials,Unknown,IT
C044,2046,Energy Efficiency Upgrades,True,1610,39466,77400000.0,75718.3,37856,2008.2117767192012,Industrials,Unknown,IT
C044,2047,Energy Efficiency Upgrades,False,24508,39466,0.0,1152611.24,13348,47.03,Industrials,Unknown,IT
C044,2048,Energy Efficiency Upgrades,False,13348,39466,0.0,627756.4400000001,0,47.03,Industrials,Unknown,IT
C044,2048,Energy Efficiency Upgrades,True,11160,39466,77400000.0,524854.8,28306,2008.2117767192012,Industrials,Unknown,IT
C044,2049,Energy Efficiency Upgrades,False,24508,39466,0.0,1152611.24,3798,47.03,Industrials,Unknown,IT
C044,2050,Energy Efficiency Upgrades,False,3798,39466,0.0,178619.94,0,47.03,Industrials,Unknown,IT
C044,2050,Energy Efficiency Upgrades,True,20710,39466,77400000.0,973991.3,18756,2008.2117767192012,Industrials,Unknown,IT
C045,2025,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C045,2025,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,UK,Financials
C045,2025,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,UK,Financials
C045,2025,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,UK,Financials
C045,2025,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,UK,Financials
C045,2025,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,UK,Financials
C045,2025,Wind Power,True,90187,90187,631170000.0,3027577.59,0,7032.028757914111,Energy,UK,Financials
C045,2025,Process Electrification,True,39737,39737,325880000.0,3112201.84,0,8279.241055942824,Materials,UK,Financials
C045,2025,EV Fleet Transition,True,11220,11220,130039999.99999999,1307915.4,0,11706.58782531194,Consumer Discretionary,UK,Financials
C045,2025,Smart Grid Tech,True,10889,10889,146120000.0,669237.9400000001,0,13480.506744420974,Utilities,UK,Financials
C045,2026,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C045,2026,Carbon Capture and Storage,True,57554,215712,453420000.0,4964608.04,158158,2188.2292923898535,Energy,UK,Financials
C045,2027,Carbon Capture and Storage,False,97020,215712,0.0,8368945.2,61138,86.26,Energy,UK,Financials
C045,2028,Carbon Capture and Storage,False,61138,215712,0.0,5273763.88,0,86.26,Energy,UK,Financials
C045,2028,Energy Efficiency Upgrades,True,35882,39466,77400000.0,1687530.46,3584,2008.2117767192012,Industrials,UK,Financials
C045,2029,Energy Efficiency Upgrades,False,3584,39466,0.0,168555.52000000002,0,47.03000000000001,Industrials,UK,Financials
C045,2029,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C045,2029,Carbon Capture and Storage,True,53970,215712,453420000.0,4655452.2,161742,2188.2292923898535,Energy,UK,Financials
C045,2030,Carbon Capture and Storage,False,97020,215712,0.0,8368945.2,64722,86.26,Energy,UK,Financials
C045,2031,Carbon Capture and Storage,False,64722,215712,0.0,5582919.720000001,0,86.26,Energy,UK,Financials
C045,2031,Energy Efficiency Upgrades,True,32298,39466,77400000.0,1518974.94,7168,2008.2117767192012,Industrials,UK,Financials
C045,2032,Energy Efficiency Upgrades,False,7168,39466,0.0,337111.04000000004,0,47.03000000000001,Industrials,UK,Financials
C045,2032,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C045,2032,Carbon Capture and Storage,True,50386,215712,453420000.0,4346296.36,165326,2188.2292923898535,Energy,UK,Financials
C045,2033,Carbon Capture and Storage,False,97020,215712,0.0,8368945.2,68306,86.26,Energy,UK,Financials
C045,2034,Carbon Capture and Storage,False,68306,215712,0.0,5892075.5600000005,0,86.26,Energy,UK,Financials
C045,2034,Energy Efficiency Upgrades,True,28714,39466,77400000.0,1350419.42,10752,2008.2117767192012,Industrials,UK,Financials
C045,2035,Energy Efficiency Upgrades,False,10752,39466,0.0,505666.56,0,47.03,Industrials,UK,Financials
C045,2035,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C045,2035,Carbon Capture and Storage,True,46802,215712,453420000.0,4037140.52,168910,2188.2292923898535,Energy,UK,Financials
C045,2036,Carbon Capture and Storage,False,97020,215712,0.0,8368945.2,71890,86.26,Energy,UK,Financials
C045,2037,Carbon Capture and Storage,False,71890,215712,0.0,6201231.4,0,86.26,Energy,UK,Financials
C045,2037,Energy Efficiency Upgrades,True,25130,39466,77400000.0,1181863.9000000001,14336,2008.2117767192012,Industrials,UK,Financials
C045,2038,Energy Efficiency Upgrades,False,14336,39466,0.0,674222.0800000001,0,47.03000000000001,Industrials,UK,Financials
C045,2038,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C045,2038,Carbon Capture and Storage,True,43218,215712,453420000.0,3727984.68,172494,2188.2292923898535,Energy,UK,Financials
C045,2039,Carbon Capture and Storage,False,97020,215712,0.0,8368945.2,75474,86.26,Energy,UK,Financials
C045,2040,Carbon Capture and Storage,False,75474,215712,0.0,6510387.24,0,86.26,Energy,UK,Financials
C045,2040,Energy Efficiency Upgrades,True,21546,39466,77400000.0,1013308.38,17920,2008.2117767192012,Industrials,UK,Financials
C045,2041,Energy Efficiency Upgrades,False,17920,39466,0.0,842777.6,0,47.03,Industrials,UK,Financials
C045,2041,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C045,2041,Carbon Capture and Storage,True,39634,215712,453420000.0,3418828.8400000003,176078,2188.2292923898535,Energy,UK,Financials
C045,2042,Carbon Capture and Storage,False,97020,215712,0.0,8368945.2,79058,86.26,Energy,UK,Financials
C045,2043,Carbon Capture and Storage,False,79058,215712,0.0,6819543.08,0,86.26,Energy,UK,Financials
C045,2043,Energy Efficiency Upgrades,True,17962,39466,77400000.0,844752.86,21504,2008.2117767192012,Industrials,UK,Financials
C045,2044,Energy Efficiency Upgrades,False,21504,39466,0.0,1011333.12,0,47.03,Industrials,UK,Financials
C045,2044,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C045,2044,Carbon Capture and Storage,True,36050,215712,453420000.0,3109673.0,179662,2188.2292923898535,Energy,UK,Financials
C045,2045,Carbon Capture and Storage,False,97020,215712,0.0,8368945.2,82642,86.26,Energy,UK,Financials
C045,2046,Carbon Capture and Storage,False,82642,215712,0.0,7128698.920000001,0,86.26,Energy,UK,Financials
C045,2046,Energy Efficiency Upgrades,True,14378,39466,77400000.0,676197.34,25088,2008.2117767192012,Industrials,UK,Financials
C045,2047,Energy Efficiency Upgrades,False,25088,39466,0.0,1179888.6400000001,0,47.03000000000001,Industrials,UK,Financials
C045,2047,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C045,2047,Carbon Capture and Storage,True,32466,215712,453420000.0,2800517.16,183246,2188.2292923898535,Energy,UK,Financials
C045,2048,Carbon Capture and Storage,False,97020,215712,0.0,8368945.2,86226,86.26,Energy,UK,Financials
C045,2049,Carbon Capture and Storage,False,86226,215712,0.0,7437854.760000001,0,86.26,Energy,UK,Financials
C045,2049,Energy Efficiency Upgrades,True,10794,39466,77400000.0,507641.82,28672,2008.2117767192012,Industrials,UK,Financials
C045,2050,Energy Efficiency Upgrades,False,28672,39466,0.0,1348444.1600000001,0,47.03000000000001,Industrials,UK,Financials
C045,2050,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,UK,Financials
C045,2050,Carbon Capture and Storage,True,28882,215712,453420000.0,2491361.3200000003,186830,2188.2292923898535,Energy,UK,Financials
C046,2025,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2025,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2025,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2025,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Real Estate
C046,2025,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Brazil,Real Estate
C046,2025,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Brazil,Real Estate
C046,2025,Wind Power,True,90187,90187,631170000.0,3027577.59,0,7032.028757914111,Energy,Brazil,Real Estate
C046,2025,Process Electrification,True,39737,39737,325880000.0,3112201.84,0,8279.241055942824,Materials,Brazil,Real Estate
C046,2025,EV Fleet Transition,True,11220,11220,130039999.99999999,1307915.4,0,11706.58782531194,Consumer Discretionary,Brazil,Real Estate
C046,2025,Smart Grid Tech,True,10889,10889,146120000.0,669237.9400000001,0,13480.506744420974,Utilities,Brazil,Real Estate
C046,2026,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2026,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2026,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2026,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Real Estate
C046,2026,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Brazil,Real Estate
C046,2026,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Brazil,Real Estate
C046,2026,Wind Power,True,52135,90187,631170000.0,1750171.95,38052,7032.028757914111,Energy,Brazil,Real Estate
C046,2027,Wind Power,False,38052,90187,0.0,1277405.64,0,33.57,Energy,Brazil,Real Estate
C046,2027,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2027,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2027,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2027,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Real Estate
C046,2027,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Brazil,Real Estate
C046,2027,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Brazil,Real Estate
C046,2027,Wind Power,True,14082,90187,631170000.0,472732.74,76105,7032.028757914111,Energy,Brazil,Real Estate
C046,2028,Wind Power,False,76105,90187,0.0,2554844.85,0,33.57,Energy,Brazil,Real Estate
C046,2028,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2028,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2028,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2028,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Real Estate
C046,2028,Heat Pumps,True,398,10804,63060000.0,13981.740000000002,10406,5871.857138097002,Consumer Discretionary,Brazil,Real Estate
C046,2029,Heat Pumps,False,10406,10804,0.0,365562.78,0,35.13,Consumer Discretionary,Brazil,Real Estate
C046,2029,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2029,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2029,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2029,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Real Estate
C046,2029,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Brazil,Real Estate
C046,2029,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Brazil,Real Estate
C046,2029,Wind Power,True,41728,90187,631170000.0,1400808.96,48459,7032.028757914111,Energy,Brazil,Real Estate
C046,2030,Wind Power,False,48459,90187,0.0,1626768.6300000001,0,33.57,Energy,Brazil,Real Estate
C046,2030,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2030,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2030,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2030,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Real Estate
C046,2030,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Brazil,Real Estate
C046,2030,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Brazil,Real Estate
C046,2030,Wind Power,True,3676,90187,631170000.0,123403.32,86511,7032.028757914111,Energy,Brazil,Real Estate
C046,2031,Wind Power,False,86511,90187,0.0,2904174.27,0,33.57,Energy,Brazil,Real Estate
C046,2031,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2031,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2031,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2031,Grid-scale Battery Storage,True,67757,77765,255810000.0,6141494.48,10008,3380.1661364367,Utilities,Brazil,Real Estate
C046,2032,Grid-scale Battery Storage,False,10008,77765,0.0,907125.12,0,90.64,Utilities,Brazil,Real Estate
C046,2032,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2032,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2032,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2032,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Real Estate
C046,2032,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Brazil,Real Estate
C046,2032,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Brazil,Real Estate
C046,2032,Wind Power,True,42126,90187,631170000.0,1414169.82,48061,7032.028757914111,Energy,Brazil,Real Estate
C046,2033,Wind Power,False,48061,90187,0.0,1613407.77,0,33.57,Energy,Brazil,Real Estate
C046,2033,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2033,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2033,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2033,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Real Estate
C046,2033,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Brazil,Real Estate
C046,2033,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Brazil,Real Estate
C046,2033,Wind Power,True,4074,90187,631170000.0,136764.18,86113,7032.028757914111,Energy,Brazil,Real Estate
C046,2034,Wind Power,False,86113,90187,0.0,2890813.41,0,33.57,Energy,Brazil,Real Estate
C046,2034,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2034,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2034,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2034,Grid-scale Battery Storage,True,68154,77765,255810000.0,6177478.56,9611,3380.1661364367,Utilities,Brazil,Real Estate
C046,2035,Grid-scale Battery Storage,False,9611,77765,0.0,871141.04,0,90.64,Utilities,Brazil,Real Estate
C046,2035,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2035,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2035,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2035,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Real Estate
C046,2035,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Brazil,Real Estate
C046,2035,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Brazil,Real Estate
C046,2035,Wind Power,True,42524,90187,631170000.0,1427530.68,47663,7032.028757914111,Energy,Brazil,Real Estate
C046,2036,Wind Power,False,47663,90187,0.0,1600046.91,0,33.57,Energy,Brazil,Real Estate
C046,2036,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2036,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2036,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2036,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Real Estate
C046,2036,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Brazil,Real Estate
C046,2036,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Brazil,Real Estate
C046,2036,Wind Power,True,4472,90187,631170000.0,150125.04,85715,7032.028757914111,Energy,Brazil,Real Estate
C046,2037,Wind Power,False,85715,90187,0.0,2877452.55,0,33.57,Energy,Brazil,Real Estate
C046,2037,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2037,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2037,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2037,Grid-scale Battery Storage,True,68552,77765,255810000.0,6213553.28,9213,3380.1661364367,Utilities,Brazil,Real Estate
C046,2038,Grid-scale Battery Storage,False,9213,77765,0.0,835066.32,0,90.64,Utilities,Brazil,Real Estate
C046,2038,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
C046,2038,Carbon Capture and Storage,True,215712,215712,453420000.0,18607317.12,0,2188.2292923898535,Energy,Brazil,Real Estate
C046,2038,Hydrogen Fuel,True,38602,38602,121710000.0,5813075.18,0,3303.535443241283,Materials,Brazil,Real Estate
C046,2038,Grid-scale Battery Storage,True,77765,77765,255810000.0,7048619.6,0,3380.1661364367,Utilities,Brazil,Real Estate
C046,2038,Heat Pumps,True,10804,10804,63060000.0,379544.52,0,5871.857138097002,Consumer Discretionary,Brazil,Real Estate
C046,2038,Electrification of Equipment,True,13564,13564,93520000.0,889662.76,0,6960.311321144205,Industrials,Brazil,Real Estate
C046,2038,Wind Power,True,42922,90187,631170000.0,1440891.54,47265,7032.028757914111,Energy,Brazil,Real Estate
C046,2039,Wind Power,False,47265,90187,0.0,1586686.05,0,33.57,Energy,Brazil,Real Estate
C046,2039,Energy Efficiency Upgrades,True,39466,39466,77400000.0,1856085.98,0,2008.2117767192012,Industrials,Brazil,Real Estate
